"gene","Atha_WT_Col_0_sl_FLT_Rep1_G1S1","Atha_WT_Col_0_sl_FLT_Rep2_G1S2","Atha_WT_Col_0_sl_FLT_Rep3_G1S3","Atha_WT_Col_0_sl_GC_Rep1_G2S1","Atha_WT_Col_0_sl_GC_Rep2_G2S2","Atha_WT_Col_0_sl_GC_Rep3_G2S3"
"AT1G57820",9.46280976206524,8.77009869390058,8.93322490396609,9.0523136843998,8.65947075320554,8.88812659461751
"AT1G57830",4.10933618732065,4.23113191742482,3.57700211112972,3.57700211112972,3.96927296564257,4.10645225919326
"AT1G57835",4.22716465366062,4.04150500192684,4.7316790161397,3.57700211112972,4.72677264025717,4.61905432228131
"AT1G57850",3.95448050029184,3.57700211112972,4.459516116387,4.19993424698175,3.96927296564257,3.57700211112972
"AT1G57860",8.45996682007062,9.61401914119341,9.64367630929426,7.58951905189207,9.28686858079335,8.89307046316047
"AT1G57870",9.11266469290662,8.82674340152465,8.87067170961904,9.93435913018999,8.89845201264738,9.72198076520912
"AT1G57906",3.57700211112972,4.23113191742482,4.2058194795453,4.86547867416413,4.44375644751271,4.10645225919326
"AT1G57943",4.68522172074811,4.69177705970342,4.8770719724369,5.25622961282197,5.16500783763581,4.6794302999457
"AT1G57980",5.71072177856906,6.16587558969193,5.92307229606075,6.95896439697603,6.48781924907046,6.56519064653309
"AT1G57990",9.44760654188011,10.2895983721334,10.054837182524,9.44747546100846,10.4251032038563,10.0508359516409
"AT1G58007",4.22716465366062,4.04150500192684,4.34418240027422,3.57700211112972,4.59669526608385,4.40733409019496
"AT1G58025",8.61327908687711,8.49841259771902,8.44386986055393,8.31430556239593,8.36113075729641,8.36909083377974
"AT1G58030",13.1302588706275,12.8140740109897,12.6579227974463,14.0813527696599,12.8402733129698,13.5174956159512
"AT1G58037",4.55947250326774,5.28269942009159,5.67297081286785,5.68971449696433,5.70627581697409,5.02179464626328
"AT1G58050",4.22716465366062,4.23113191742482,4.459516116387,4.72124747400538,4.59669526608385,3.95242416595839
"AT1G58055",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58060",9.05808587893411,8.5570055316752,8.5804843283219,8.80856943303839,8.77223326529378,8.66349001027318
"AT1G58070",5.95014432708293,6.16587558969193,6.22772870564949,6.11407314911437,6.78743419142242,6.52692672508222
"AT1G58080",10.8535890856612,10.8959885651922,10.9347311533762,9.8782994883,10.3651862772567,10.2584565542823
"AT1G58090",4.84695777609724,5.33268824384322,5.00446553174175,5.04993798905289,4.99188296993418,4.55428745984042
"AT1G58100",9.92226098196022,10.1041139905247,10.0343840345074,10.6780274921617,10.4241713223722,10.4978283084326
"AT1G58110",9.07797317557891,9.67916393344886,9.58862188876257,9.19548250286049,9.68569774529697,9.50026389751491
"AT1G58120",4.48900956781913,5.28269942009159,5.40563337637883,5.65591235064085,5.62620271411441,4.61905432228131
"AT1G58150",4.41178481730045,5.55598294631637,5.74010463213618,4.01917861794343,5.20446720660244,5.14041869964818
"AT1G58160",4.8955345176608,4.92676786002332,4.7316790161397,4.33705530660618,4.84119260625077,4.78963874028437
"AT1G58170",5.96991318737958,6.03041749450677,5.97886131013671,5.62120026125944,6.08605240675157,5.70077087322803
"AT1G58180",7.52467022668891,7.93901658916298,7.91941555925368,8.03813016158229,8.86586001418366,8.43502113866828
"AT1G58190",6.89244320075357,7.50430281625883,7.85612329471315,8.53714514580258,8.61111631051831,8.70344720632333
"AT1G58200",8.71841998464862,8.82674340152465,8.99643380099304,8.95707971724625,9.11497827504421,9.00233523079702
"AT1G58210",7.31624675889309,7.4432672516706,7.30110862553255,8.02564794172186,7.28646980352481,7.44468950614587
"AT1G58215",4.79594848658451,5.28269942009159,5.48797283387826,5.3471952941757,5.70627581697409,5.2131572380325
"AT1G58220",9.35467093135224,9.15209860038149,9.19667790023569,9.7035680412277,9.36277684253077,9.51956685677191
"AT1G58223",8.24987417895678,8.0452856274677,8.14790773449665,8.563261755794,8.399612761442,8.46190240517506
"AT1G58225",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.96927296564257,3.57700211112972
"AT1G58230",10.3702937682296,10.1743533706259,10.0948934057517,9.82537339201435,10.075812617533,10.0195455187864
"AT1G58235",11.021528716753,10.158687562415,10.0422849912715,11.1470173672138,10.023854288683,10.7426182388195
"AT1G58242",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.96927296564257,3.95242416595839
"AT1G58245",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58248",3.95448050029184,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58250",11.0169593924863,10.754132575383,10.686154144991,10.8433040939409,10.6860132564033,10.7730893077766
"AT1G58260",3.95448050029184,3.57700211112972,4.8770719724369,5.10509928637334,4.52374853653215,3.95242416595839
"AT1G58265",3.57700211112972,3.57700211112972,4.64989280153477,4.01917861794343,4.25234694909679,4.10645225919326
"AT1G58270",9.42190608583624,11.8817292612135,11.6843315365295,7.9680955778641,11.1522732260794,10.2265153705191
"AT1G58280",6.13588496001777,6.19142155653154,6.1335760700174,6.08960100461113,6.4584577359325,6.28762837483275
"AT1G58290",10.5823102298447,10.7064443448863,10.5453761357944,10.5215912258578,10.246844128615,10.3583053808354
"AT1G58300",3.57700211112972,4.23113191742482,4.02338838830868,4.93057163878517,4.59669526608385,4.22366145092906
"AT1G58310",3.95448050029184,3.57700211112972,4.56001212259823,4.45137670421389,4.66403554245258,3.95242416595839
"AT1G58320",5.22130805178751,5.47141469881121,5.77241798497123,6.49310959067877,6.94279607539943,6.28762837483275
"AT1G58330",3.95448050029184,4.23113191742482,4.2058194795453,4.64013466860415,4.52374853653215,4.10645225919326
"AT1G58340",5.66207234768378,6.5464550109331,6.62102257120625,6.43672529538412,7.37447021524635,6.89947861845035
"AT1G58350",9.65596143259013,9.27347069096068,9.17671148156282,8.91038746505997,8.93032307861326,9.16647370285795
"AT1G58360",9.51722232102264,9.31364670806671,9.19100137365322,8.65516326277478,9.27243883361871,9.17866965809767
"AT1G58370",5.55888322945533,5.38069326302115,5.95125729879368,5.72265751429414,6.30153655121129,6.24073703352712
"AT1G58380",9.38868039877618,8.15692607311286,7.97342450144439,8.84449771145754,8.14252430532583,8.54909026346274
"AT1G58390",4.41178481730045,5.28269942009159,5.17149532969762,5.51101627607932,5.41711255317649,4.73611509407238
"AT1G58400",6.98981125798148,8.94110819558036,8.9866359327062,6.84901052573589,8.64673415454431,7.80187895285364
"AT1G58410",7.57547500923327,8.12498109506933,7.99316543436208,8.19124249019918,8.29733519938466,8.14682906242676
"AT1G58420",5.6866253893738,6.42373213676298,6.27248423676251,5.43181527222461,5.80590440911788,5.46645941243059
"AT1G58430",4.74217500879232,4.23113191742482,4.459516116387,4.55100963375732,4.59669526608385,4.40733409019496
"AT1G58440",9.2514431310423,9.49178997692516,9.38991416527013,8.79394343035588,9.43673741144564,9.19677227138945
"AT1G58450",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58460",3.95448050029184,3.57700211112972,4.02338838830868,4.45137670421389,4.25234694909679,3.95242416595839
"AT1G58470",7.08971556849955,6.78033044011875,6.88569984370744,7.14462372121083,6.9842213915111,6.98605545991646
"AT1G58520",7.3891526829784,7.91678549119124,7.75176013849984,6.97212685890272,7.92742520733636,7.264769896422
"AT1G58525",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58590",4.94194849754654,6.44495242654186,6.20479129001039,4.86547867416413,5.96398397090867,5.24789498207669
"AT1G58602",7.71789381227785,9.31647403184861,9.36492545422988,6.93226669055159,9.23039683439188,8.27746600769585
"AT1G58643",4.48900956781913,3.57700211112972,5.06294652065207,3.57700211112972,4.78563979553582,4.78963874028437
"AT1G58684",4.62455547876771,3.57700211112972,3.57700211112972,3.57700211112972,5.2426379195977,3.57700211112972
"AT1G58725",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,4.52374853653215,3.57700211112972
"AT1G58766",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58807",7.68359427372177,9.07404595045833,9.02224038651503,7.60641031186399,8.75750120032284,8.23911707565748
"AT1G58808",3.57700211112972,4.59867139150001,4.34418240027422,4.01917861794343,4.99188296993418,4.22366145092906
"AT1G58848",8.02214813796752,9.55300116926695,9.62905951496524,7.68004852748244,9.64307631848873,9.0205200373131
"AT1G58936",3.57700211112972,4.59867139150001,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G58983",8.88575474398891,9.7582230531223,9.72053858096547,8.07493909285484,9.92849299693748,9.27079416627364
"AT1G59030",3.95448050029184,4.59867139150001,5.63805211024227,4.86547867416413,3.57700211112972,4.22366145092906
"AT1G59077",3.57700211112972,5.28269942009159,4.8770719724369,5.15769839828366,3.96927296564257,4.93497915054926
"AT1G59124",7.68359427372177,9.07404595045833,9.02224038651503,7.60641031186399,8.75750120032284,8.23911707565748
"AT1G59171",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,4.22366145092906
"AT1G59218",7.41031778590158,9.17096878190511,8.86355071012933,7.51988724977167,8.19600126830355,7.22589321889729
"AT1G59312",4.48900956781913,3.57700211112972,5.06294652065207,5.47204393200824,4.78563979553582,4.78963874028437
"AT1G59359",4.62455547876771,3.57700211112972,3.57700211112972,3.57700211112972,5.2426379195977,3.57700211112972
"AT1G59406",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,4.52374853653215,3.57700211112972
"AT1G59453",3.57700211112972,3.57700211112972,4.80702137595383,3.57700211112972,5.80590440911788,3.57700211112972
"AT1G59460",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.96927296564257,3.57700211112972
"AT1G59470",3.57700211112972,4.04150500192684,4.34418240027422,4.72124747400538,4.13007434489477,3.95242416595839
"AT1G59500",4.22716465366062,4.85436262656519,4.2058194795453,5.10509928637334,4.89386430098998,4.48417203274479
"AT1G59510",5.78044746546215,5.94210644510395,6.00590932672618,5.93266045560981,6.36645478682085,5.83626591348088
"AT1G59520",9.18982828432915,8.51328590752421,8.40022254263237,8.90018205516111,8.37664726764717,8.87818767459898
"AT1G59530",3.57700211112972,3.57700211112972,3.57700211112972,4.19993424698175,3.96927296564257,3.57700211112972
"AT1G59540",7.45172995915459,7.10470419724992,6.73609354057089,6.99809057088595,7.1110615552364,7.12801576259296
"AT1G59550",3.95448050029184,4.04150500192684,4.34418240027422,4.01917861794343,4.25234694909679,4.22366145092906
"AT1G59560",6.68662359210224,6.19142155653154,6.27248423676251,5.9601221987913,6.36645478682085,6.08958117285353
"AT1G59570",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59580",9.66912853203028,9.64133343502093,9.45529720174424,10.1676860496539,9.722554052449,10.1532393158214
"AT1G59590",7.08971556849955,8.93007164436825,8.4628517516467,7.40863895861549,8.63710723495139,8.11752368414624
"AT1G59600",8.07596301382575,7.71677090140082,7.38345294040944,7.78756754789063,7.58341733220669,7.37541832341932
"AT1G59610",11.0856619048031,10.9615554842151,10.8872725412607,10.8714210349815,11.0369244732963,10.8658563265638
"AT1G59620",6.15313242575287,6.44495242654186,6.68792726604347,6.45577518628205,6.6903122279852,6.5901299299903
"AT1G59630",4.22716465366062,4.04150500192684,4.64989280153477,4.45137670421389,4.52374853653215,4.40733409019496
"AT1G59640",7.80021564077994,6.50673681534046,6.84245969487396,6.97212685890272,6.4584577359325,6.838669131345
"AT1G59650",8.45996682007062,9.01608423329421,8.78280480433316,8.47429829183532,9.08933186614692,9.04070736619195
"AT1G59660",8.40850341431759,8.77009869390058,9.159374490216,9.11835787782585,8.47722329983848,8.65769025776385
"AT1G59670",4.41178481730045,4.04150500192684,4.02338838830868,5.15769839828366,4.13007434489477,4.78963874028437
"AT1G59675",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.95242416595839
"AT1G59680",3.57700211112972,4.04150500192684,3.57700211112972,3.57700211112972,4.13007434489477,3.95242416595839
"AT1G59690",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59700",6.98037022780805,6.96638982897554,7.07166622934033,6.69830661051592,6.78743419142242,6.68566980276912
"AT1G59710",9.32724291491228,8.9593166597345,8.92640714994723,8.63888425184023,9.09637172001917,9.13343747914949
"AT1G59720",7.49197600660385,7.78385900105954,7.85612329471315,7.23454256198047,7.43522660443034,7.33218311737052
"AT1G59722",3.57700211112972,3.57700211112972,4.2058194795453,3.57700211112972,3.57700211112972,3.95242416595839
"AT1G59723",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59724",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59725",4.8955345176608,5.33268824384322,5.27072193538721,4.93057163878517,5.96398397090867,5.74751112884773
"AT1G59730",4.32568486996213,4.77643327649326,4.8770719724369,4.45137670421389,4.44375644751271,4.40733409019496
"AT1G59740",6.9124600526978,6.89181807200665,7.10853136503657,6.79064862555943,7.38220760947807,6.98605545991646
"AT1G59750",10.6219676300133,10.4994098900022,10.38935859713,10.6035013975985,10.2447343422482,10.4100673823658
"AT1G59760",9.99028025925576,9.8527778028212,9.73426121300928,9.81092546971873,9.75553100043975,9.88835643066403
"AT1G59780",5.78044746546215,6.62265660282295,6.3986383756671,5.9601221987913,7.13879098883004,6.55255213875036
"AT1G59790",3.57700211112972,4.04150500192684,3.57700211112972,4.01917861794343,3.57700211112972,3.95242416595839
"AT1G59800",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59810",3.95448050029184,4.37481938095739,4.34418240027422,4.72124747400538,4.59669526608385,4.48417203274479
"AT1G59820",9.8775875239983,9.38541303459487,9.52237042772368,9.8072907596779,9.50179707420276,9.68684101500492
"AT1G59830",9.67494220620947,9.69662885248342,9.37497297071777,9.56837148919191,9.47864050440194,9.66244732136418
"AT1G59833",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59835",3.57700211112972,3.57700211112972,4.2058194795453,4.01917861794343,3.96927296564257,3.57700211112972
"AT1G59840",8.77638492297516,8.36263498251671,8.39529010715946,8.06277391725318,8.20036918432774,8.2736767988826
"AT1G59850",6.76599172981621,7.57236753561295,7.78236096854227,6.95896439697603,7.89002698405072,7.52361297688861
"AT1G59860",7.05419504067078,7.28981011407374,7.14446440974916,7.03616590034175,6.14319257324008,6.51393536344633
"AT1G59865",4.10933618732065,4.37481938095739,4.56001212259823,4.33705530660618,4.25234694909679,4.3216722555771
"AT1G59870",13.4273294495002,13.9629720974204,13.821822629437,14.0187992628254,14.0683075906167,14.1006124376499
"AT1G59880",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G59885",3.57700211112972,4.37481938095739,4.02338838830868,4.33705530660618,4.25234694909679,3.95242416595839
"AT1G59890",10.1718494351809,9.71816669919945,9.6622542229148,9.76481959550804,9.50532684525954,9.75357012381271
"AT1G59900",11.5819705353047,11.6215602452246,11.6660413500851,12.2761806357288,11.7496057411079,12.1292230421423
"AT1G59910",10.1354222143553,10.4082861579152,10.2611822420964,10.6519231827834,10.5736866823681,10.5115481667707
"AT1G59920",3.57700211112972,4.04150500192684,4.02338838830868,3.57700211112972,4.13007434489477,3.57700211112972
"AT1G59930",3.57700211112972,4.69177705970342,5.00446553174175,5.10509928637334,4.59669526608385,4.55428745984042
"AT1G59940",6.45914696683919,6.71242689546622,6.5142600868589,6.47456758358766,6.71522855234426,6.62672475770078
"AT1G59950",3.95448050029184,4.04150500192684,3.57700211112972,4.19993424698175,3.57700211112972,3.57700211112972
"AT1G59960",8.16967637576147,8.53288093521847,8.29291510508817,9.01181590464654,8.32159123956695,8.68360717005184
"AT1G59970",8.1819949154048,8.72397494091542,8.6442193026432,8.4418150521549,8.61439094607177,8.29999401125563
"AT1G59980",7.8055393280459,7.60057552556495,7.72049197664956,8.28843394289779,7.37447021524635,7.81760005270113
"AT1G59990",9.33827681675015,9.07404595045833,9.09091441240072,8.40377085727659,8.52325180928225,8.32949285777503
"AT1G60000",9.84572952978229,9.76444726095977,9.67654003924441,9.69769005218233,9.40685213077731,9.51316120614835
"AT1G60010",10.3631107413825,10.6704429807839,10.5487078432996,11.265641930013,10.6829001264328,11.1423157739244
"AT1G60025",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,4.10645225919326
"AT1G60030",5.53172554477671,6.38029234527894,6.03242468511487,5.72265751429414,6.63911267250945,6.40539462933466
"AT1G60040",3.95448050029184,4.23113191742482,4.2058194795453,4.72124747400538,4.78563979553582,4.40733409019496
"AT1G60050",7.60021677172185,7.50430281625883,7.89162961735273,8.33467300550203,8.14705748307348,8.445160537538
"AT1G60060",10.255695174825,9.80728039969059,9.50646370733232,9.68388084817702,9.16047020420828,9.61388345397735
"AT1G60070",10.9562023417241,10.8450252095767,10.5685380907475,10.3856332883259,10.4808388378381,10.5235464983229
"AT1G60072",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60073",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60080",7.19124274575829,7.13082088978945,7.21371718298445,6.98516816749408,7.05392464174618,7.16961909214539
"AT1G60090",9.02431813430914,8.5570055316752,8.70923111593588,7.56380250014931,7.52177684531687,7.47148429241153
"AT1G60095",8.07596301382575,7.28981011407374,6.75178924600888,8.14584392542439,6.2848181587417,7.70375169075333
"AT1G60110",5.10994168524641,6.28909313501123,6.55076144464677,5.987032587645,6.63911267250945,6.12464906222545
"AT1G60130",5.22130805178751,5.0583141464352,5.317384533773,5.987032587645,5.51100268594638,5.70077087322803
"AT1G60140",11.255774925963,11.4692429259307,11.4784742556892,12.1772333674987,11.7346507222553,12.0227967320303
"AT1G60160",9.97857671428519,9.87019761507013,9.87717345512652,9.83075426401083,9.08461945458288,9.6033683577723
"AT1G60170",10.0762532860459,9.92678942397334,9.98932056430506,10.4371020373409,10.0530847561707,10.2868927006347
"AT1G60190",9.49931198531534,10.3815430099765,10.0765440459575,9.39273632223631,9.99527468168028,9.57135503465501
"AT1G60200",10.7967456029289,10.5967902490087,10.7229931974876,11.4517317209911,10.7676244285834,10.9565609905218
"AT1G60220",9.10191301944985,9.12332189033446,9.12406211177637,8.91715113571651,9.11728729616642,8.95347878362049
"AT1G60230",8.61932604237161,8.2308168725963,8.10623258160151,7.45604884935987,7.6553205365634,7.74819481015911
"AT1G60240",4.10933618732065,4.04150500192684,4.459516116387,4.19993424698175,3.57700211112972,3.57700211112972
"AT1G60250",4.10933618732065,4.59867139150001,4.2058194795453,4.72124747400538,4.25234694909679,4.3216722555771
"AT1G60260",5.1482711782965,5.11864409698551,5.00446553174175,4.45137670421389,5.16500783763581,4.73611509407238
"AT1G60270",6.13588496001777,5.38069326302115,4.7316790161397,4.55100963375732,4.52374853653215,4.88877183116629
"AT1G60280",3.95448050029184,4.04150500192684,4.56001212259823,4.55100963375732,4.25234694909679,3.57700211112972
"AT1G60300",3.57700211112972,3.57700211112972,4.02338838830868,4.01917861794343,4.13007434489477,4.10645225919326
"AT1G60320",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.96927296564257,3.57700211112972
"AT1G60340",3.57700211112972,4.23113191742482,4.02338838830868,4.55100963375732,3.96927296564257,4.22366145092906
"AT1G60350",3.57700211112972,4.04150500192684,4.02338838830868,4.64013466860415,4.25234694909679,3.95242416595839
"AT1G60360",4.55947250326774,4.59867139150001,5.317384533773,4.93057163878517,5.56990728227135,5.2131572380325
"AT1G60370",3.95448050029184,4.23113191742482,4.2058194795453,4.33705530660618,4.35451900394668,4.55428745984042
"AT1G60380",3.57700211112972,4.23113191742482,4.34418240027422,4.19993424698175,4.66403554245258,3.57700211112972
"AT1G60390",7.60021677172185,8.0452856274677,7.78991023198258,7.79494758333321,8.46275940057041,8.07894550287624
"AT1G60400",3.57700211112972,4.04150500192684,4.2058194795453,4.01917861794343,4.25234694909679,4.10645225919326
"AT1G60410",3.95448050029184,4.37481938095739,4.2058194795453,4.33705530660618,4.25234694909679,3.95242416595839
"AT1G60420",9.65449097254906,9.7519718655482,9.87186266472312,10.2026907662728,10.1733214567422,10.1583787280427
"AT1G60430",7.96147980776316,7.76737893792694,7.4131474542583,7.48375785075162,7.64251287399753,7.6637003553806
"AT1G60440",9.74293737547817,9.29656532598044,9.14476598745521,8.75293897669934,8.98192339705539,9.09534356165229
"AT1G60450",7.82663868712472,6.62265660282295,6.1335760700174,5.8759821175492,6.4284628326833,6.08958117285353
"AT1G60460",6.17016448547315,6.05861317028345,5.63805211024227,5.58552238701931,5.16500783763581,5.52239260283621
"AT1G60470",3.95448050029184,4.37481938095739,4.2058194795453,4.33705530660618,3.96927296564257,4.22366145092906
"AT1G60490",9.70650510613502,9.68135865062105,9.57778920976483,9.93269198161328,9.85432280237162,9.84438732380834
"AT1G60500",3.95448050029184,4.59867139150001,4.7316790161397,5.04993798905289,4.94400064457459,4.55428745984042
"AT1G60505",6.08279062230022,7.57236753561295,7.704598365902,6.25234292729095,7.94836622517044,6.80725332133363
"AT1G60525",5.75761627263991,6.8291929543595,6.98173138408742,5.20800090765391,7.1296078033019,6.40539462933466
"AT1G60530",4.74217500879232,5.38069326302115,5.40563337637883,4.55100963375732,5.62620271411441,5.24789498207669
"AT1G60545",7.48534651107281,7.74229820011401,7.58811465943216,7.25616234580056,7.82921582873112,7.41047374553079
"AT1G60550",10.5343553310591,10.5698007951305,10.5837753279713,10.9235468038617,10.0015359934194,10.4896964234053
"AT1G60560",7.94228505497151,7.54359246575751,7.20240650519479,7.50193663063939,7.4426426556337,7.44468950614587
"AT1G60570",3.57700211112972,4.04150500192684,4.56001212259823,4.79598201554376,4.78563979553582,4.22366145092906
"AT1G60580",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60590",5.25618557198947,5.2305269219848,5.56522822301868,5.47204393200824,5.35030776218656,4.40733409019496
"AT1G60600",8.49985245874918,8.98086739906523,8.77143483333339,7.79494758333321,8.24333380278666,7.92790839084451
"AT1G60610",8.86045736173365,9.0972511823553,9.10908941055118,8.82664556687819,9.15822938609438,9.16443097361123
"AT1G60620",6.84112460642148,7.3685995072989,7.29047322902062,6.84901052573589,7.26986967432432,7.12801576259296
"AT1G60625",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60630",8.13207451282635,8.25462684587468,8.25529044373799,8.21890550984712,7.0636085123482,7.72614547176907
"AT1G60640",8.66972511375283,8.28384551666927,8.51834023228426,7.99395949573296,8.09638845593234,8.24686909753543
"AT1G60650",7.93259059486899,7.65537731699434,7.5794203355685,8.04433083922574,7.6553205365634,7.77528805880998
"AT1G60660",7.97570935926804,7.75070728426691,7.24712009519374,6.94567846809581,7.18383815931777,7.25707894557798
"AT1G60670",7.97570935926804,8.06562764998385,8.01907160608375,8.18002653055271,8.0727530263456,8.13851688144755
"AT1G60680",8.85534414544742,8.42164964264264,8.48623242877961,10.3271930546474,9.76586747687102,10.2953153667504
"AT1G60690",7.25511485725368,6.92211991752162,7.09634896003403,6.93226669055159,6.8449020667101,7.02289870451312
"AT1G60700",6.70976096210006,6.9070501385148,6.82774701079214,6.47456758358766,6.58597207453011,6.39121064745916
"AT1G60710",10.7347900571546,11.3508547568156,11.3159278216684,11.3554775382427,11.4970063156082,11.4398423406405
"AT1G60720",3.95448050029184,4.59867139150001,5.11851499591508,4.19993424698175,4.78563979553582,4.61905432228131
"AT1G60730",9.39221411556018,9.82326889560966,10.0375496128175,10.4615858227641,10.0981878909532,10.4246435372293
"AT1G60740",5.66207234768378,6.92211991752162,7.46130668925914,7.38922554588494,7.47915650356122,7.44468950614587
"AT1G60750",7.58170065278092,5.47141469881121,5.60215866336804,8.47887948742839,6.4584577359325,8.00312297742077
"AT1G60760",4.10933618732065,4.04150500192684,4.459516116387,4.55100963375732,4.25234694909679,4.10645225919326
"AT1G60770",9.29739952968674,8.91148744263593,8.95348673527179,8.86213135728997,8.67523471931284,8.69780645673528
"AT1G60780",10.711648580471,10.6504204652979,10.3618430498931,9.8325434358739,10.4223057513912,10.2391828277459
"AT1G60783",3.95448050029184,4.49448649532475,5.00446553174175,4.55100963375732,4.66403554245258,4.55428745984042
"AT1G60787",4.32568486996213,5.70993085520559,5.317384533773,4.45137670421389,5.41711255317649,4.6794302999457
"AT1G60790",8.86300718109071,9.00560924963331,8.8237433743711,8.62655308320286,8.24333380278666,8.33677402199631
"AT1G60800",9.78116939901556,9.77270463677324,9.63534200587248,9.58119944219759,9.70577841801066,9.59429398527617
"AT1G60810",9.95846010518346,8.80273929444225,8.81638600653505,9.2500639199012,8.72455034128317,9.0205200373131
"AT1G60815",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60820",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60830",4.10933618732065,3.57700211112972,4.34418240027422,3.57700211112972,4.44375644751271,4.10645225919326
"AT1G60840",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60850",7.84743224995954,7.5532485832074,7.93310943265159,7.54639779425236,7.81217372213874,7.9518388612617
"AT1G60860",8.29970273836621,7.63734203432624,7.56187164451775,7.69591100736801,7.63606584281806,7.77528805880998
"AT1G60870",9.48449077413638,9.70528262938662,9.57996226559826,10.0169254947083,9.51060535308819,9.87717748555258
"AT1G60880",4.32568486996213,4.23113191742482,4.34418240027422,4.55100963375732,4.13007434489477,4.10645225919326
"AT1G60890",7.79487212200332,7.69078074559153,7.87043140236122,7.40863895861549,8.0389964042292,7.83315074326637
"AT1G60900",9.93563972000314,9.46655889972396,9.61429304352458,9.55975567970268,9.49648616304037,9.50511391711506
"AT1G60910",3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60913",3.57700211112972,4.04150500192684,4.2058194795453,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60920",4.10933618732065,4.23113191742482,4.80702137595383,4.9918935256002,4.59669526608385,4.22366145092906
"AT1G60930",6.43142059695405,7.06460650403463,6.89982413657201,6.33734148643947,6.72752303426602,6.5901299299903
"AT1G60940",9.9644059366319,10.1138958888271,10.2129970772653,10.5781339569936,10.595373255888,10.5480312309462
"AT1G60950",12.6708273635008,13.1314402156329,13.0518741657778,10.6670409576659,12.3480427153434,11.8123426896104
"AT1G60960",8.79786744562384,8.5570055316752,8.66894390275229,9.02126306085841,8.89037286710218,9.09319742121261
"AT1G60970",5.38633758348643,4.77643327649326,4.94267362347743,4.9918935256002,3.57700211112972,5.02179464626328
"AT1G60980",4.10933618732065,4.04150500192684,4.459516116387,4.55100963375732,4.25234694909679,4.22366145092906
"AT1G60983",3.57700211112972,3.57700211112972,4.02338838830868,3.57700211112972,3.57700211112972,3.57700211112972
"AT1G60985",3.95448050029184,4.04150500192684,3.57700211112972,3.57700211112972,3.57700211112972,3.95242416595839
"AT1G60986",4.10933618732065,4.04150500192684,3.57700211112972,4.01917861794343,4.13007434489477,3.57700211112972
"AT1G60987",3.57700211112972,3.57700211112972,4.2058194795453,3.57700211112972,3.96927296564257,3.95242416595839
